0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:54:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:11 -0400] "GET /bkg16_Music/album.html HTTP/1.1" 200 3892
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abb&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20r&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbe&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20roa&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:14 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:15 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:55:16 -0400] "GET /bkg16_Music/song.html?genre_id=undefined HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:06 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:07 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=abbey%20road&searchType=equals HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:15 -0400] "GET /bkg16_Music/album.html HTTP/1.1" 200 3892
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:18 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=ameri&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=americ&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=amer&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20beau&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20bea&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=ame&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20b&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:19 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20beau&searchType=equals HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:20 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20beauty&searchType=equals HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:21 -0400] "GET /bkg16_Music/song.html?album_id=10ea48a7-c541-4f5f-a174-e82bc9c4607e HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [12/Apr/2019:10:56:21 -0400] "GET /bkg16_Music/AlbumListWS?albumTitle=american%20beauty&searchType=equals HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [12/Apr/2019:11:00:38 -0400] "GET /bkg16_Music/song.html?album_id=10ea48a7-c541-4f5f-a174-e82bc9c4607e HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2019:11:00:41 -0400] "GET /bkg16_Music/album.html HTTP/1.1" 200 3914
